Date,Art,Bio,Chem,CS,Phy,Math,Philosophy,simple,Sports,Featured
2024080700,82.69,99.79,84.09,113.24,95.14,96.08,177.1,18.6,237.09,895.08
2024080800,81.03,99.48,83.36,110.11,92.22,87.3,173.76,18.17,278.25,865.91
2024080900,75.99,90.18,77.84,101.26,84.53,82.98,175.25,17.52,286.05,876.57
2024081000,72.39,87.71,71.3,92.61,79.73,75.51,181.75,16.26,295.35,962.0
2024081100,81.55,90.06,74.89,92.87,83.1,77.99,201.76,17.19,269.48,972.62
2024081200,86.07,104.2,84.93,108.96,94.52,90.08,199.84,18.31,188.92,943.16
2024081300,84.21,98.65,85.41,117.15,97.1,92.39,193.46,17.59,153.69,922.2
2024081400,87.45,99.9,86.07,117.16,97.66,96.6,192.0,17.07,150.4,800.14
2024081500,83.56,97.14,83.69,111.47,93.66,91.3,184.76,17.45,134.75,774.48
2024081600,81.8,94.79,82.38,107.74,93.88,91.26,174.94,16.96,139.88,790.34
2024081700,79.12,85.69,71.17,94.27,82.32,81.61,167.1,16.79,123.76,773.7
2024081800,84.71,90.22,76.06,95.95,87.24,84.89,181.1,16.62,131.48,819.08
2024081900,85.66,95.63,84.11,110.2,96.5,98.01,186.49,16.61,122.84,775.24
2024082000,85.43,100.1,86.91,114.99,98.68,98.04,181.59,17.83,116.4,772.65
2024082100,90.98,103.08,91.62,120.0,105.92,98.21,167.33,17.74,119.43,780.25
2024082200,87.88,104.37,90.07,120.1,100.9,99.25,160.59,17.44,118.28,815.92
2024082300,81.45,97.12,84.83,111.93,93.61,90.89,155.17,16.62,113.74,770.3
2024082400,79.35,92.87,78.22,98.86,84.51,81.81,154.87,15.76,117.9,761.7
2024082500,84.3,96.97,80.11,111.28,88.41,86.43,166.99,16.32,123.88,828.42
2024082600,89.93,105.26,87.04,132.17,99.19,98.55,172.85,17.32,118.39,800.79
2024082700,91.6,105.77,89.15,124.22,103.11,101.43,172.09,17.55,135.74,791.6
2024082800,91.56,106.88,91.57,126.5,104.42,101.22,167.93,17.93,130.16,750.1
2024082900,89.88,109.76,92.67,123.06,103.13,98.85,173.22,18.03,121.68,731.82
2024083000,81.84,96.28,83.47,116.7,93.29,92.71,163.05,17.54,117.44,732.72
2024083100,78.63,87.18,74.47,96.84,81.45,81.74,158.9,16.81,116.81,742.17
2024090100,85.18,93.04,78.21,99.59,87.89,88.08,169.38,18.28,127.25,780.32
2024090200,90.9,100.3,86.68,112.01,96.55,94.57,175.75,18.81,125.68,795.79
2024090300,91.92,107.7,93.49,119.84,104.36,101.09,173.6,18.8,120.8,773.76
2024090400,89.75,100.72,87.22,113.63,96.92,97.81,154.58,17.16,109.27,732.03
2024090500,92.23,105.81,92.7,116.83,101.21,103.37,163.39,17.53,146.15,756.05
2024090600,88.22,99.11,86.93,110.82,93.64,94.45,160.0,17.25,121.06,727.77
2024090700,89.62,94.16,78.94,98.91,84.8,84.57,162.82,15.84,119.52,751.39
2024090800,94.33,99.42,83.33,100.75,91.16,90.88,170.08,17.64,125.59,816.49
2024090900,99.41,109.54,95.18,122.71,106.26,106.32,175.75,18.68,125.25,785.66
2024091000,91.83,107.24,94.36,122.18,104.73,106.14,169.4,18.63,113.62,738.9
2024091100,91.53,105.23,92.83,120.44,101.53,104.13,167.49,18.62,102.17,752.56
2024091200,90.01,106.38,95.37,121.5,108.68,105.08,167.55,18.45,101.6,785.83
2024091300,85.72,99.65,89.13,115.89,96.7,97.15,161.96,17.09,107.36,743.02
2024091400,79.55,89.33,78.23,97.32,80.7,83.53,153.06,15.61,105.11,739.41
2024091500,88.64,95.2,83.72,101.48,89.04,90.16,163.32,16.53,111.72,777.03
2024091600,93.93,104.21,95.51,120.27,105.32,105.9,165.45,17.02,107.52,796.63
2024091700,92.61,105.18,98.45,124.4,107.25,107.93,165.71,17.57,128.13,785.71
2024091800,99.36,113.92,105.09,130.06,112.23,112.7,182.7,17.22,121.23,794.59
2024091900,95.67,110.31,102.99,127.7,112.3,113.66,179.46,17.16,112.55,768.48
2024092000,86.87,99.95,92.08,117.67,100.1,103.16,163.61,16.52,106.13,739.31
2024092100,79.94,88.87,80.17,102.29,86.3,89.64,153.68,15.04,106.15,733.98
2024092200,86.48,94.54,85.32,103.92,91.43,95.59,164.49,16.44,115.86,765.01
2024092300,92.11,108.83,97.82,129.13,108.17,110.49,176.69,16.72,111.81,765.1
2024092400,94.33,115.11,106.68,129.39,109.81,111.67,175.5,17.51,111.99,774.36
2024092500,98.94,113.63,108.31,131.68,111.83,114.5,176.01,17.13,118.62,775.62
2024092600,92.95,108.2,103.33,130.21,108.85,117.57,172.14,16.84,110.67,752.76
2024092700,85.18,97.26,90.9,115.67,96.28,100.29,166.02,16.6,104.93,764.97
2024092800,79.03,89.43,80.7,99.84,83.74,88.04,161.61,15.45,109.44,761.73
2024092900,86.76,97.05,87.86,105.68,90.37,92.92,168.24,16.06,117.51,770.25
2024093000,94.3,107.19,100.49,123.41,106.53,108.86,180.14,17.49,113.48,781.93
2024100100,91.67,106.71,99.02,123.32,107.01,108.72,195.09,16.98,110.68,775.04
2024100200,93.13,108.47,98.94,122.85,107.76,108.64,186.15,17.14,108.72,763.92
2024100300,90.21,111.66,98.7,124.5,108.01,110.73,179.06,17.06,109.73,762.45
2024100400,89.67,107.67,93.16,115.97,99.65,102.48,171.14,16.3,114.61,750.37
2024100500,81.21,94.48,84.65,102.74,88.1,89.2,150.91,15.89,102.58,748.8
2024100600,86.72,100.14,90.01,110.31,94.49,99.99,158.23,17.49,115.04,784.19
2024100700,93.25,112.14,106.83,126.9,112.09,118.96,166.93,17.98,111.65,806.37
2024100800,89.43,109.46,104.86,134.37,130.86,113.96,168.91,17.89,107.86,792.46
2024100900,94.35,109.47,115.52,139.01,124.82,115.51,164.94,18.22,106.05,801.39
2024101000,90.38,103.79,104.17,127.73,115.28,109.65,162.57,16.66,106.22,787.27
2024101100,82.9,97.38,95.41,118.2,108.74,103.41,161.38,16.05,103.79,740.04
2024101200,85.01,94.04,81.47,104.27,89.29,97.24,158.35,16.53,109.01,752.83
2024101300,96.43,96.97,90.59,106.05,95.16,94.93,168.76,16.37,131.4,787.22
2024101400,95.88,108.58,103.96,125.66,112.65,110.83,172.3,17.97,125.65,798.24
2024101500,96.94,110.66,103.6,126.23,112.68,116.52,165.38,16.57,122.03,781.25
2024101600,95.08,111.92,104.44,125.01,114.87,115.54,161.2,17.02,117.37,848.98
2024101700,93.79,109.29,103.57,125.03,113.55,116.54,160.13,16.92,111.95,849.21
2024101800,88.13,102.15,96.02,117.88,107.83,108.12,152.58,15.76,113.27,849.61
2024101900,82.82,90.72,83.16,101.68,91.43,91.74,143.69,17.9,113.65,754.7
2024102000,89.63,95.06,87.18,102.94,95.0,95.77,155.15,15.45,136.1,793.27
2024102100,94.69,112.62,101.28,121.02,111.03,112.18,159.69,17.29,117.72,813.16
2024102200,96.28,110.45,113.51,124.55,112.37,116.4,166.73,19.11,116.88,805.64
2024102300,92.27,109.0,108.21,125.47,107.05,112.47,167.54,18.9,112.9,785.16
2024102400,90.02,103.44,108.45,122.9,102.63,114.36,166.37,17.05,112.74,753.33
2024102500,86.57,98.15,103.1,119.45,97.68,103.15,162.69,17.09,111.78,857.24
2024102600,80.44,88.53,98.56,103.29,83.44,86.97,152.26,16.24,133.96,941.34
2024102700,85.54,90.24,91.88,104.12,87.89,92.75,158.18,16.59,124.83,973.13
2024102800,92.18,104.53,109.13,122.4,104.09,108.42,171.23,17.74,134.57,867.24
2024102900,92.27,103.93,113.11,123.93,113.06,111.7,171.63,17.58,132.08,879.89
2024103000,90.48,102.06,107.96,124.46,105.43,108.63,166.95,17.29,125.56,1025.34
2024103100,88.49,94.11,99.18,115.12,98.18,104.46,160.02,15.81,115.96,1036.3
2024110100,88.19,92.84,103.62,110.98,95.08,98.98,162.4,16.02,108.81,979.27
2024110200,84.17,92.41,106.46,102.68,87.28,91.9,156.99,16.28,108.47,1006.22
2024110300,87.69,98.4,102.62,103.98,91.01,95.34,165.29,16.69,113.58,1033.68
2024110400,93.89,104.34,110.62,124.15,107.82,113.03,172.04,17.81,113.22,1062.62
2024110500,92.1,106.12,107.12,123.58,107.43,111.12,172.87,18.72,121.14,1046.22
2024110600,82.11,112.55,93.06,117.91,98.32,105.02,175.07,22.96,113.77,1434.07
2024110700,87.58,129.18,106.49,119.63,102.89,107.3,175.43,18.69,106.91,1187.65
2024110800,88.94,127.8,102.03,116.84,98.1,100.11,168.44,21.92,105.44,1102.8
2024110900,80.35,118.04,90.6,106.56,88.23,88.64,161.63,16.27,106.98,966.15
2024111000,85.55,114.81,97.91,105.47,94.47,94.51,167.0,15.84,113.92,1169.76
2024111100,94.4,121.06,105.7,121.59,105.87,110.94,176.21,16.25,114.46,1203.39
2024111200,96.91,117.99,112.43,144.47,109.58,116.36,181.41,16.71,111.35,1262.97
2024111300,94.54,115.14,107.8,129.91,110.68,111.89,182.72,15.48,107.86,1051.17
2024111400,90.31,113.14,118.37,131.07,111.05,108.47,176.79,17.68,118.27,1204.72
2024111500,87.15,106.35,102.62,122.46,103.86,102.53,169.66,16.69,127.7,1036.07
2024111600,79.97,94.52,86.92,104.12,88.03,86.45,159.45,15.61,149.4,1107.17
2024111700,96.86,102.2,98.56,108.87,97.53,95.21,172.82,17.25,129.27,1201.15
2024111800,94.99,113.72,111.47,132.63,117.4,116.04,180.55,19.55,125.3,1234.27
2024111900,96.56,109.7,111.01,129.35,115.71,116.47,170.6,19.52,116.44,1198.11
2024112000,95.0,109.46,110.67,128.7,120.49,115.58,175.83,18.72,113.28,997.91
2024112100,99.18,105.35,114.32,124.51,110.11,110.11,170.35,18.43,109.12,934.98
2024112200,89.47,100.64,100.78,118.44,97.96,102.23,162.11,19.48,109.54,933.09
2024112300,85.01,89.83,89.83,98.85,86.28,89.86,164.36,23.13,107.02,937.79
2024112400,89.25,95.2,90.49,101.06,89.63,91.66,170.01,25.92,118.58,1017.43
2024112500,94.68,104.33,109.45,119.79,108.38,105.33,171.8,26.53,120.83,966.88
2024112600,90.75,106.35,104.55,119.67,106.13,103.47,167.82,31.0,110.25,921.15
2024112700,86.54,98.44,101.49,116.08,108.93,98.76,146.96,36.94,114.87,918.49
2024112800,84.94,93.79,98.64,111.72,96.56,94.06,144.68,45.11,111.23,920.34
2024112900,83.02,90.51,95.72,107.87,92.54,90.37,139.89,39.89,108.62,901.22
2024113000,82.11,89.11,86.95,99.28,84.93,84.49,142.96,33.57,106.28,925.66
2024120100,88.83,94.8,85.26,104.75,91.72,93.38,150.17,28.02,115.74,958.25
2024120200,93.83,105.35,108.05,122.46,117.95,105.44,151.23,18.4,112.57,946.15
2024120300,92.57,101.95,106.35,124.14,115.54,106.33,149.96,16.81,107.34,911.93
2024120400,89.51,101.61,104.61,123.04,105.5,105.75,147.63,16.81,104.63,926.6
2024120500,91.06,101.15,104.3,119.44,102.96,102.14,147.58,16.74,103.38,911.92
2024120600,85.0,99.52,97.7,111.8,98.03,95.56,139.74,16.25,105.8,1202.51
2024120700,80.49,102.48,88.97,96.48,87.38,87.52,137.23,14.64,104.6,1303.14
2024120800,83.99,104.76,92.48,97.34,92.4,92.47,147.48,15.48,108.25,1160.53
2024120900,88.86,100.42,104.3,123.82,106.71,105.35,156.01,16.85,111.01,988.81
2024121000,89.57,96.72,100.57,122.12,106.92,107.31,150.9,16.79,107.25,953.37
2024121100,101.51,98.71,107.0,122.29,107.43,103.1,148.96,17.86,108.82,915.09
2024121200,91.28,98.78,101.68,120.22,104.82,113.25,147.89,19.65,107.61,883.63
2024121300,83.83,95.89,90.28,113.81,108.56,98.76,140.95,17.78,112.19,861.74
2024121400,78.51,88.02,86.49,99.22,86.75,84.27,136.8,16.16,104.05,873.66
2024121500,92.61,93.07,91.33,100.7,92.59,96.2,141.42,16.85,111.71,900.83
2024121600,89.38,101.12,102.86,118.54,104.77,99.8,148.98,17.25,109.11,968.13
2024121700,86.47,99.57,103.44,119.52,103.43,100.28,146.58,16.78,107.6,1028.09
2024121800,86.31,97.52,102.36,119.77,102.23,99.11,143.0,17.01,104.86,1077.69
2024121900,81.47,92.05,98.35,130.04,99.57,94.32,141.62,17.84,100.92,1171.85
2024122000,75.76,84.58,84.65,106.93,94.49,86.31,131.53,16.58,98.04,989.45
2024122100,74.04,78.72,76.76,97.62,81.57,79.49,127.4,18.35,98.85,1018.82
2024122200,75.64,82.68,85.81,97.47,81.93,82.01,130.15,20.47,106.92,1040.3
2024122300,74.7,83.48,85.13,102.4,89.61,85.59,132.13,18.12,101.71,989.99
2024122400,74.2,81.1,84.15,95.21,93.14,87.68,135.03,22.83,99.46,1156.59
2024122500,75.86,78.31,84.36,96.27,89.08,83.45,138.31,26.73,99.49,1263.1
2024122600,81.82,83.97,83.26,100.51,94.5,87.02,140.24,30.64,106.67,1060.0
2024122700,81.3,88.93,89.31,101.94,94.53,88.82,138.07,25.41,109.44,1057.72
2024122800,79.65,87.8,89.09,98.13,89.97,87.56,136.63,25.49,110.72,1084.45
2024122900,86.92,86.31,86.72,97.99,96.16,86.73,203.53,24.76,115.25,1138.44
2024123000,82.01,91.27,90.93,102.71,92.86,90.75,245.09,23.58,115.4,1166.81
2024123100,75.74,83.25,86.83,95.63,90.95,84.1,161.2,22.39,102.19,1028.56
2025010100,78.9,81.82,93.9,94.52,92.08,81.66,145.43,21.71,109.03,917.12
2025010200,86.24,90.64,93.24,110.14,109.56,91.35,150.05,21.49,114.38,997.43
2025010300,83.19,90.94,94.77,108.91,105.81,90.03,145.43,20.73,116.15,996.42
2025010400,85.1,90.98,92.3,103.23,106.61,86.3,163.49,21.72,119.61,1049.32
2025010500,89.15,92.71,95.43,104.33,104.39,87.89,172.76,20.84,126.94,1075.02
2025010600,91.0,99.72,97.36,134.28,109.67,94.61,156.27,22.08,125.77,980.78
2025010700,89.7,100.7,102.41,133.92,114.67,100.2,167.89,25.66,114.25,1041.48
2025010800,89.02,100.89,110.48,132.51,112.9,101.37,162.37,26.8,113.81,1037.96
2025010900,89.02,98.54,104.14,122.4,107.27,98.91,188.62,32.4,113.33,1047.41
2025011000,84.55,94.2,102.39,117.94,104.05,112.17,159.25,35.74,113.83,1053.27
2025011100,80.44,88.05,91.89,102.5,96.92,90.08,142.39,27.06,114.5,929.01
2025011200,85.25,90.45,87.38,104.24,98.96,88.72,149.87,42.12,130.84,994.74
2025011300,89.55,97.81,97.38,124.76,106.48,103.23,153.73,40.32,120.97,940.1
2025011400,88.07,96.9,90.29,123.43,108.4,102.7,151.5,53.28,117.56,872.69
2025011500,91.52,102.36,92.85,125.33,110.59,104.83,152.08,42.59,112.67,866.38
2025011600,91.83,101.88,91.66,127.08,107.09,105.21,154.08,45.11,114.31,917.62
2025011700,87.37,96.35,86.04,130.04,99.2,98.59,146.62,36.49,112.59,956.31
2025011800,80.68,87.53,75.59,118.0,86.44,84.72,140.34,48.09,112.86,923.36
2025011900,85.55,88.42,77.45,128.99,90.93,87.66,143.62,58.22,135.51,942.68
2025012000,90.12,99.09,87.42,133.41,101.31,99.82,152.79,53.69,125.49,1077.59
2025012100,90.06,100.02,90.15,139.94,105.53,103.0,155.48,44.6,116.47,978.81
2025012200,92.63,103.86,92.62,144.16,108.34,104.8,156.85,57.47,119.96,892.8
2025012300,98.53,105.18,99.34,155.17,116.38,107.86,162.84,30.78,128.11,886.11
2025012400,91.47,92.26,85.14,133.46,99.55,96.77,147.3,27.73,119.34,822.04
2025012500,83.26,85.04,74.28,115.84,86.01,85.54,149.18,20.0,117.79,818.55
2025012600,88.91,89.03,79.98,119.82,90.55,90.34,155.74,20.75,140.37,869.84
2025012700,91.47,98.13,88.95,158.21,107.12,104.3,155.06,22.03,171.46,835.67
2025012800,89.44,95.2,91.4,171.74,102.48,103.21,154.12,22.58,127.91,812.71
2025012900,94.38,96.71,86.86,151.32,101.92,101.17,151.6,22.11,122.19,802.79
2025013000,88.69,92.41,84.02,140.43,100.3,106.86,147.76,21.07,122.45,778.09
2025013100,86.07,88.51,81.43,128.59,96.77,93.87,144.41,20.82,119.95,802.6
2025020100,83.34,83.57,72.23,112.53,85.53,83.73,148.43,20.08,115.53,797.19
2025020200,86.52,85.42,74.93,107.72,89.95,87.3,146.7,20.92,124.88,854.42
2025020300,88.54,92.35,84.82,121.47,100.66,97.95,158.14,19.92,122.22,856.29
2025020400,90.06,99.08,89.87,123.17,103.54,102.67,154.84,23.09,121.6,791.98
2025020500,88.17,98.98,90.38,122.8,104.78,102.81,152.17,20.02,122.39,776.42
2025020600,87.3,101.75,89.24,121.79,104.04,101.28,149.85,20.11,121.82,794.86
2025020700,82.82,90.78,79.89,115.39,95.96,94.57,143.14,18.79,121.43,767.91
2025020800,80.25,83.99,73.02,103.82,88.72,86.05,138.62,18.66,124.57,783.85
2025020900,85.88,86.04,74.21,101.7,90.08,90.5,149.33,20.66,172.34,852.3
2025021000,88.31,91.36,81.84,117.44,99.25,99.72,146.75,20.98,247.93,807.09
2025021100,85.68,92.35,82.88,125.16,102.49,103.3,145.4,20.37,139.65,768.89
2025021200,90.53,95.44,83.99,124.13,104.35,102.86,149.94,24.36,131.33,802.6
2025021300,91.74,97.64,87.16,123.12,105.64,104.16,149.98,30.07,121.07,793.71
2025021400,81.23,90.31,79.43,110.65,97.42,95.51,139.44,26.51,113.24,757.49
2025021500,79.75,88.51,72.72,99.15,87.1,84.36,141.95,22.39,111.39,814.5
2025021600,85.91,99.18,78.63,106.54,98.13,90.28,151.11,30.88,130.14,854.85
2025021700,87.74,101.7,90.54,119.1,106.86,105.36,162.65,29.42,121.11,873.83
2025021800,90.15,103.67,90.7,122.23,105.18,107.34,152.14,23.83,116.49,818.17
2025021900,89.83,103.84,91.22,124.32,110.02,108.04,151.61,33.58,115.34,797.35
2025022000,98.07,101.78,90.35,121.9,108.92,106.22,152.88,35.16,114.85,784.98
2025022100,86.52,98.09,86.03,118.98,104.98,99.94,145.61,34.86,123.17,792.04
2025022200,84.05,90.79,76.15,102.63,90.7,88.04,141.68,34.2,116.26,803.56
2025022300,91.79,96.63,79.74,107.87,94.99,93.6,150.32,34.12,123.74,852.69
2025022400,97.83,106.09,92.15,132.23,108.59,108.33,159.01,32.15,118.68,826.99
2025022500,92.49,104.9,91.51,124.01,110.31,110.82,154.04,31.36,112.85,832.84
2025022600,96.87,106.72,94.3,125.22,112.96,115.53,162.56,33.41,116.19,852.46
2025022700,93.15,105.63,97.51,125.87,112.43,112.36,160.65,31.06,114.55,851.29
2025022800,87.09,99.03,91.54,117.55,102.82,99.58,146.81,29.16,114.87,826.73
2025030100,78.47,85.79,80.09,102.66,89.07,86.89,137.52,27.87,108.15,821.24
2025030200,86.94,89.93,97.39,108.91,93.44,92.4,149.57,28.28,125.97,901.36
2025030300,94.65,112.47,93.97,147.7,105.93,104.07,154.08,27.48,130.11,941.41
2025030400,91.47,110.4,97.37,130.88,106.07,107.55,160.16,25.94,129.89,878.1
2025030500,92.05,103.79,97.71,129.05,109.43,110.21,159.64,27.48,129.29,953.17
2025030600,97.43,101.26,94.53,125.36,109.73,108.56,157.83,28.48,123.44,971.16
2025030700,94.31,100.31,89.57,120.57,105.34,107.78,155.11,30.66,122.77,961.58
2025030800,82.84,96.97,76.38,103.1,90.28,109.29,139.24,28.43,133.07,991.86
2025030900,89.71,98.31,80.82,104.16,93.77,95.13,150.6,28.33,155.13,1087.96
2025031000,93.63,103.14,94.78,123.71,104.94,106.08,160.11,31.27,136.83,960.52
2025031100,97.01,104.02,93.12,125.31,105.94,107.99,153.53,28.65,126.23,857.87
2025031200,89.76,100.18,89.91,121.82,104.91,106.81,149.04,27.56,123.51,822.92
2025031300,90.22,103.57,107.08,121.38,103.27,108.69,150.5,24.18,125.72,802.09
2025031400,85.82,104.55,86.33,114.57,100.48,130.02,148.5,24.66,115.92,804.04
2025031500,82.27,95.11,75.95,101.07,90.14,99.22,145.09,24.98,116.02,811.99
2025031600,90.07,96.87,80.68,104.32,94.47,96.82,148.18,22.16,129.01,855.12
2025031700,95.14,107.49,96.24,126.32,114.09,109.93,155.77,24.75,127.76,839.85
2025031800,97.77,114.25,95.69,129.48,111.83,109.08,160.8,25.23,129.95,833.5
2025031900,90.44,112.51,94.19,127.4,108.12,106.97,155.03,24.6,118.98,797.42
2025032000,88.39,104.08,93.51,122.15,110.45,104.13,161.05,24.62,127.26,789.34
2025032100,86.9,97.64,87.64,116.25,103.19,99.26,147.02,25.06,124.61,769.8
2025032200,82.79,88.69,75.62,104.74,90.05,87.16,135.92,23.83,129.68,782.49
2025032300,91.57,102.8,81.36,111.7,91.97,91.13,150.09,25.12,131.02,841.35
2025032400,94.94,113.07,91.75,126.61,101.68,103.0,161.89,26.29,120.26,825.74
2025032500,92.9,106.66,91.16,131.07,103.83,103.89,163.16,28.9,120.27,812.64
2025032600,93.39,101.92,89.47,130.54,104.0,108.69,153.67,25.3,123.43,794.59
2025032700,97.62,99.91,87.21,121.75,100.44,102.6,147.48,27.41,117.42,811.75
2025032800,92.59,97.82,82.94,115.35,98.73,95.84,145.98,26.33,113.24,829.54
2025032900,86.37,88.23,74.54,113.19,85.92,84.31,134.87,25.54,110.96,818.44
2025033000,90.04,91.51,72.55,104.09,85.26,85.72,141.5,28.81,114.14,832.23
2025033100,102.06,97.95,82.09,117.32,97.53,98.27,148.54,28.01,110.09,818.82
2025040100,98.94,95.7,83.33,119.32,98.88,102.13,147.96,28.8,104.99,865.49
