Date,CS,Art,Bio,Sports,Phy,Philosophy,Chem,Math
20230728,305.82475359508805,179.05365611309335,228.2997174225228,247.87795992714027,315.62272929762906,298.88333770663866,210.6178560961313,209.96228096228097
20230729,277.9715947649055,180.8590849555124,218.24236809190717,264.58384942319367,302.4258773449488,283.90837050642875,192.07865621336458,185.3859731002588
20230730,275.09995152690254,192.21765051262363,229.81947468383748,300.817182756527,325.5454140474187,308.97759118341645,200.55095984759672,194.70465441894012
20230731,302.01942155437064,193.98861840025293,238.29851299393152,276.5001821493625,315.9549076869772,304.10312254001576,216.51604630715124,217.7584963299249
20230801,304.0695750525125,186.49446727790072,244.52832723398342,277.7100789313904,301.4737415235361,309.7524534242981,222.80458675263776,222.49179006321864
20230802,298.6145419292293,183.099724493022,247.94686616945384,253.35330904675166,292.934762164035,303.233849383364,217.10847743259086,217.08994866137724
20230803,292.46770075941185,175.9910121494061,241.65724741742716,245.65616272009714,267.56377765678366,297.63579113093675,210.36650058616647,209.63757478043192
20230804,283.5601551139118,177.60056004697168,234.92893871311438,238.53005464480876,257.6819779240707,292.37874573602727,205.15727579132474,202.0502354788069
20230805,262.0582000323154,176.30405130752902,232.40241812201788,243.93454766241652,257.55199722813444,276.8909997376017,198.75765679953108,181.19797191225763
20230806,275.37492325092904,182.63596946840704,235.769861490712,306.9979356405586,280.5944166707915,299.45673051692467,199.59334701055099,185.5975645975646
20230807,315.359282598158,182.25473104195837,246.9576133784222,276.04037644201577,272.2919863386626,295.60320125951193,214.38489155920283,212.58823030251602
20230808,281.452867991598,175.2598346958132,231.74484643535462,248.73357619914998,245.89526307974063,293.5571765940698,203.3998388042204,204.49904535618822
20230809,287.2587817094846,177.3722957409331,236.7786167600871,235.45598057073468,249.24392416967777,294.2191550774075,211.18599794841734,209.13929313929313
20230810,283.4216190014542,179.56975746352919,239.7846389030435,238.61693989071037,243.9444141959115,294.9484124901601,211.7945486518171,208.84865713437142
20230811,280.2100824042656,178.5938756153742,236.61212766943066,244.174802671524,236.33445527891897,285.7808449225925,206.7120090855803,203.1649200220629
20230812,254.05186621425108,182.45336705659184,235.7846389030435,280.691985428051,229.72771370588526,269.40430333245865,200.90643317702228,185.17951546522974
20230813,262.4015188237195,190.79607967119824,238.7918654745912,261.2289617486339,243.82591694302826,285.1485699291525,203.98593200468935,193.0992829564258
20230814,276.8258200032315,186.1773180976469,242.50896372816973,247.03788706739527,243.30391526010987,291.53429546050904,213.0755055685815,210.71059442488013
20230815,273.72486669898205,184.5857910663475,240.27604576828648,259.0242258652095,237.60194030589517,302.1148779847809,212.4804366940211,209.30871059442487
20230816,285.5826466311197,185.6285172304774,259.64585166998654,280.0027929568913,246.40177201405731,306.97486224088163,228.0948124267292,221.2202045059188
20230817,285.1842624010341,183.8847387200217,245.9787372029462,238.9669095324833,238.3706875216552,301.88879559170823,218.14533264947244,213.81356867071153
20230818,290.9310389400549,184.78614335395872,256.58651039977764,239.52586520947176,238.25016086719793,302.87147730254526,225.7236225087925,215.0609274894989
20230819,261.0792696719987,181.15053520617857,247.01876129151805,257.8949605343048,223.45889224372618,277.5440041983731,211.75410316529894,193.18702532988246
20230820,254.69520116335434,182.63416286527257,236.2271737619864,330.1493624772313,223.71128050289562,279.2000524796641,199.61236078546307,190.19805676948533
20230821,292.81257068993375,188.1031118738991,262.4811228980405,271.1483910139648,250.26852447656287,318.9790606140121,230.72604044548652,227.77500106071534
20230822,292.63318791404106,184.7036719208708,248.23134293787928,260.88724954462657,239.8585853586101,307.5114143269483,222.22424531066824,223.45012516441088
20230823,298.03141056713525,188.72006684431597,250.10094038078472,265.9688524590164,254.38434885908035,307.22875885594334,223.11990767878078,225.9179430608002
20230824,309.53417353368883,179.64753172846756,233.51262333812016,261.585124468731,237.79260505865466,302.72847021779063,209.30594226260257,213.9613475327761
20230825,272.6759411859751,181.21200487782846,230.7915412053551,264.78123861566485,225.51967529574816,285.8315402781422,204.64020369284876,206.6282829139972
20230826,243.38675068670221,176.10844135314574,221.94186315838235,279.1996964177292,224.3009454041479,260.1059564418788,187.5260477725674,198.33467690610547
20230827,260.3224753595088,190.7998735377806,254.18585259647008,295.9691560412872,252.879374350344,290.6325373917607,214.40038833528723,214.8108956680385
20230828,276.5039263208919,185.0372160245698,243.95872515866031,262.93600485731633,254.45468494778004,303.5184466019418,215.81370896834702,227.8172599601171
20230829,283.70395863629017,186.57820333318278,264.6312132301848,258.6258652094718,254.85764490422216,306.72023091052216,225.48853311840563,249.00806143663286
20230830,272.467603813217,182.68416060701864,251.9360726363089,259.1666666666667,256.46374300846406,299.78509577538705,208.70636723329426,255.79943994229708
20230831,263.19857812247534,176.80520301702722,233.15916987075553,254.01596842744382,249.6148591793298,291.9163998950407,200.8478165298945,244.19822648394077
20230901,259.41557602197446,176.0766903030577,240.80946866169455,255.34948391013964,236.85868435380885,290.0172133298347,208.91189185228606,230.27850142135856
20230902,239.3098077233802,174.25310509913734,233.07240468800666,328.81815421979354,225.7990397465723,265.45337181842035,193.53883352872217,204.04217404217405
20230903,247.1384391662627,187.61523869743914,259.5987399823968,295.5001214329083,235.59184279562442,289.0908947782734,212.46834701055099,210.0514234799949
20230904,265.1373727581192,188.4800144528251,245.54630101449948,298.5979356405586,246.2406573281196,315.3488323274731,215.81480803048066,232.93012007297722
20230905,284.9472935853934,194.42599701910484,264.11590308982255,285.9458409228901,263.00292035836264,341.8934662818158,233.53648886283705,252.96003224574653
20230906,286.456584262401,191.4680457070593,273.28980404873306,293.51208257437764,260.2625847646389,333.16630805562846,242.14057004689332,249.53460053460054
20230907,274.1519793181451,185.10220857233188,251.25496826793903,252.55537340619307,244.68217591446816,317.19700865914456,225.948856975381,240.4897534897535
20230908,273.94529003069965,183.8519488731313,253.08801593551675,280.30109289617485,238.094688907588,309.0877984780897,225.00102579132474,233.11073868216727
20230909,231.23477136855712,174.3675082426268,214.97554083476166,298.58032786885246,212.51101321585904,264.7426922067699,184.99106096131302,199.34133819848105
20230910,242.37466472774278,188.9932252382458,244.23829156436744,385.5404978749241,237.553828639311,290.3227499344004,205.42072098475967,221.93843608129322
20230911,275.47209565357895,193.1821055959532,251.20646685505164,363.83102610807526,255.41310696431222,316.34075045919707,223.04843200468935,256.4602231745089
20230912,290.467603813217,194.71952486337563,275.37680085236485,362.67540983606557,273.0331138939761,337.7399632642351,246.4603971277843,271.0072977215834
20230913,278.3174664727743,188.49762883338602,249.81067309028583,266.7772920461445,257.10443993466316,330.8339018630281,228.0942995310668,254.3249607535322
20230914,292.5877847794474,191.70769161284494,268.57488303145414,327.6115361262902,267.45780329654013,340.4090265022304,242.209004982415,262.8696168696169
20230915,270.58558733236384,183.88406124384625,243.41024690786122,308.3992714025501,241.5389298619017,317.5782734190501,216.282861957796,239.24884382027238
20230916,247.5486831475198,181.13138521295335,240.91082596006856,259.58482088646025,230.1078057714201,282.8534242980845,212.4653429073857,211.93504179218465
20230917,242.84537081919535,187.31936226909355,237.0529485338398,351.1756527018822,219.2613968222541,280.19921280503803,204.0146175263775,206.9899868471297
20230918,287.237905962191,198.3758186170453,277.47352573308007,263.8259866423801,267.98237885462555,324.02204145893467,247.14866647127783,261.50977979549407
20230919,285.2853126514784,195.025744094666,272.1606522444064,256.96533090467517,270.4550314309756,326.40430333245865,246.42544695193436,268.2069667783953
20230920,291.9512683793828,198.00745223792964,278.4810765738639,247.68275652701882,251.95713507894868,325.6200472316977,246.38397567409143,255.6782213925071
20230921,291.57262885765067,196.21123707149633,273.4709315791912,253.6350333940498,243.99034796812356,322.7672526895828,244.33667936694022,247.00619457762315
20230922,267.7793827758927,184.46005148818932,236.47366470560985,240.00698239222828,215.77770628124537,295.29630018367885,211.6217394490035,218.67996096567526
20230923,247.35492001938923,186.29032112370714,233.3796729513133,262.5372191863995,199.86393109934167,276.13324586722644,200.73406359906213,192.8371589800161
20230924,261.30134108902894,198.77963958267466,266.3048594061241,300.87449908925316,223.67866158491313,302.429021254264,226.7124120750293,215.25164410878696
20230925,285.8228146711908,196.34063502100176,270.74090888034465,270.73521554341227,238.60258377468693,315.3549199685122,238.53777110199297,240.44401544401543
20230926,285.2783325254484,194.40377580055102,273.24700050956596,261.84547662416514,241.7483047072217,324.9389136709525,243.92643610785464,244.89231617803046
20230927,283.26514784294716,189.03595140237567,253.7058414786677,252.15676988463875,226.0906796020393,311.64917344528993,225.81532092614302,234.8825575968433
20230928,288.97805784456295,191.04782981798473,1063.4073748089127,248.56162720097146,226.41736375785774,324.8805038047756,232.6462851699883,232.55063855063855
20230929,721.9878494102439,185.16964003432545,249.3327002362533,263.7327261687917,213.8303222293719,305.4300708475466,221.15962045720985,220.97254868683441
20230930,232.85658426240104,181.0860394742785,232.41052485292073,272.7936247723133,188.84482502598624,274.56620309630017,199.23168229777258,192.7397428826
20231001,256.0362578768783,200.020369450341,277.707833418261,319.98609593199757,223.03841013710834,320.76578325898714,236.7120823563892,221.14315414315413
20231002,266.8052674099208,198.10844135314574,261.05165145689534,274.91772920461443,229.01212691184477,337.89341380215166,230.31147420867526,233.34676906105477
20231003,275.7911455808693,190.27659093988527,263.6212072080419,267.1279295689132,238.03811315151216,328.1557071634742,232.40500439624853,238.18834061691206
20231004,286.49943448053,198.14394110473782,287.21605595960534,283.9513054037644,244.20150472702073,341.85442141170296,248.78227579132474,249.08727565870424
20231005,283.6188075618032,196.50368095388646,275.6862926761477,306.6874316939891,239.08627431569568,330.44235108895305,245.84437280187572,246.52178709321566
20231006,259.3557602197447,186.46425184047695,243.2626580812526,300.7953248330297,215.30911250804337,297.8250852794542,217.75095252051582,225.1824430395859
20231007,246.0167716917111,187.4912153922587,246.54032519571965,332.2536126290225,201.19977231104292,277.208869063238,211.28447391559203,207.41983113411686
20231008,237.42397802552915,197.16986585971728,245.05512577013943,333.82823315118395,208.90065831807158,281.7637890317502,216.64851992966,212.63969621112477
20231009,273.24795605105834,195.43493970462038,270.74086255616805,278.0421372191864,235.3130228183933,314.7017055890842,239.8836093200469,251.1245704102847
20231010,284.16933268702536,195.20920464297006,271.5229536294992,291.412204007286,241.04316190664753,321.6891629493571,245.1625879249707,262.82434553863123
20231011,280.66272418807563,194.3920780452554,270.01945615416685,291.21997571341836,237.19214968074047,314.7360797690895,240.61803927315358,257.7362637362637
20231012,288.019906285345,194.780181563615,273.72529763283455,289.68597449908924,236.06360441518586,321.6835476252952,240.66163540445487,251.22037422037423
20231013,277.2757149781871,189.3403640305316,255.8626024922407,276.26745598057073,222.02573875167053,310.8987142482288,223.22354923798358,233.13712927998642
20231014,249.3395702052028,184.32008491034733,238.27539722981425,338.3731633272617,207.76726228777903,281.55402781422197,209.45427901524033,215.13560184988756
20231015,250.09869122636937,193.16571067250803,254.67248807152453,326.651912568306,216.41672028906598,302.61275255838365,217.44834407971865,215.4505070219356
20231016,282.84152528679914,200.89679779594417,275.92407467457264,290.60989678202793,251.489531257734,330.72469168197324,243.7240987690504,261.1797700369129
20231017,279.5377282275004,196.14123120003615,275.1241951174318,285.1949605343048,245.8855615502648,330.3942272369457,245.50109906213365,259.82714582714584
20231018,367.3654225238326,192.60494105957275,265.4385973039329,261.4773527625987,238.59753501955154,318.888323274731,237.01040445486518,253.99838771267343
20231019,312.49665535627724,195.98243078451742,272.46245425487564,291.5802671523983,240.62688709597583,324.6922067698767,239.29769929660023,254.93987865416437
20231020,304.9262562611084,187.71293076193487,246.42025293000418,282.84990892531874,216.69296639113003,301.4130674363684,218.95585433763188,268.7838262123976
20231021,254.0388431087413,187.97082335937853,238.75480613332098,321.6777777777778,197.0333118843736,290.0284964576227,205.97820193434936,200.46501760787476
20231022,255.5435773145904,197.30224470439455,251.80335387038497,331.8143290831815,208.26362421422562,309.84828129099975,217.44369138335287,212.3248334676906
20231023,285.5451284537082,199.0872137663159,260.105294853384,300.7136612021858,226.42701578973418,322.1958016268696,228.63155773739743,244.47044847044847
20231024,284.0937792858297,195.77869111602908,261.3296428405985,305.38354584092286,231.8977874573083,324.5380215166623,232.91965855803048,247.12295812295812
20231025,285.97450315075133,195.08084549026694,265.5227220086163,290.0253794778385,233.13022818393307,324.27336657045396,238.19757473622508,250.4933174933175
20231026,286.98112780740024,198.96833928006865,262.23412238847453,280.04948391013966,233.73068356184726,321.8188401994227,235.51201641266118,248.14370571513427
20231027,278.1793827758927,191.0086716950454,248.18974382730346,301.91991499696417,223.5209622333317,302.36300183678827,226.31132766705744,236.41397598540456
20231028,250.07174018419778,184.59252066302335,239.5483856024459,357.84286581663633,198.84596347077166,273.6624508003149,206.77417936694022,201.41800670372098
20231029,251.57977056067216,197.91332821462444,238.80173252420437,362.20066788099575,204.16710389546108,292.8633429546051,209.66020662368112,204.50672493529638
20231030,285.2262401034093,199.69911024795627,258.04595358317505,300.01754705525195,231.03687571152798,320.9464182629231,233.36203106682296,243.4088845517417
20231031,295.58571659395705,195.70285894946028,255.78714040857923,289.8761384335155,232.13790031183487,321.2633954342692,231.62155627198123,246.9285502142645
20231101,312.153885926644,203.76459961158034,255.22022513549823,278.70315725561625,230.40008909567885,322.2627656782997,229.5801949003517,253.3661589375875
20231102,301.0637259654225,197.30260602502145,262.8516236623894,312.31578627808136,234.7530564767609,324.1458409866177,235.0462705158265,252.80801052229623
20231103,279.58410082404265,192.67052075335351,243.85139204150647,277.2609593199757,221.7898826906895,309.8840724219365,218.0918815943728,231.74127031269887
20231104,256.55792535142996,195.05568854161962,239.06652151758001,358.6078324225865,202.51556699500074,290.0303332458672,205.97017878077375,202.73617887903603
20231105,251.1220229439328,194.30685154238742,244.0533191272525,375.75124468731025,208.706875216552,316.5556022041459,210.90588364595544,208.87411430268574
20231106,291.0019389238972,198.81382954699427,277.7014870060685,312.80959319975716,243.99930703360886,334.3342429808449,242.29575762016412,252.1523187237473
20231107,289.6741638390693,194.09805338512263,265.7171445777551,337.42471159684277,240.9944067712716,332.89593282602993,240.96376758499414,250.56502185073614
20231108,298.58946518015836,196.34022853529652,261.92226803168575,297.7860352155434,236.03860812750582,328.9841511414327,235.2478018757327,255.22958122958124
20231109,311.81767652286317,199.98383090194662,259.2062815583453,293.9366727383121,240.3981091917042,324.57328785095774,232.63031213364596,243.96716025287455
20231110,281.02908385845853,190.37319904250035,236.35952193449762,280.07018822100787,218.5813988021581,301.6597743374442,210.76157678780774,220.59217616360473
20231111,256.6245920180966,189.044487602186,225.33835178579702,329.4049180327869,200.99376330247983,280.2059302020467,195.5295647713951,193.151809580381
20231112,262.0330263370496,194.99841922225735,230.62477416963912,334.3987856709168,209.0599910904321,285.85704539490945,201.07876611957795,197.54796554796556
20231113,295.0711261916303,194.6487511855833,242.35785426414046,264.48949605343046,229.95876849972777,320.89215429021255,217.7839243845252,231.94009079723367
20231114,298.56610114719666,190.6345693509778,244.21619493213507,245.77219186399515,234.83477701331486,321.7047494096038,221.98413686987104,238.78556578556578
20231115,296.58965907254805,187.83912199087666,241.03275119284754,376.2564055859138,228.6660396970747,316.8482288113356,218.9541324736225,238.11489668632527
20231116,298.71778962675717,193.93767219186125,244.3387223792097,362.2372191863995,229.858436865812,706.5432694830753,221.26626611957795,238.15613729899445
20231117,286.09290677007596,201.7133824127185,233.70709223143558,257.5234365513054,220.08632381329505,1083.0405143007085,210.65635990621337,229.2318723747295
20231118,281.49985458070773,193.91003116390408,223.5582989762357,255.17887067395264,199.07944364698312,283.47908685384414,205.46248534583822,204.5428741143027
20231119,288.6386492163516,207.70430423196785,242.19706304720432,687.0700060716454,216.08152254615652,336.6046706901076,220.35986957796015,214.6080868938012
20231120,339.8570689933753,209.40377580055102,258.5615879927734,312.44250151791135,245.92085333861309,379.06953555497245,247.66742379835873,258.9476006618864
20231121,314.80943609629986,198.09249808048418,245.9140686524297,264.26138433515484,233.78092362520417,328.29776961427444,233.16551875732708,245.59824345538632
20231122,321.5342704798837,200.61817442753264,252.71482836892574,252.0584699453552,243.8072563480671,336.00304382051957,239.75084261430246,245.4039204039204
20231123,289.4139602520601,201.50530689670745,239.54134432760458,256.910686095932,222.31148839281295,308.4325898714248,220.60829425556858,227.95226780941067
20231124,275.247245112296,186.26642879725395,224.28859962014175,229.93272616879173,214.03232193238628,280.78315402781425,203.73937573270808,211.2335695192838
20231125,261.817094845694,186.5320897881758,220.972807708343,247.90048573163327,208.10854823541058,283.95224350564155,193.33111078546307,193.26085111799398
20231126,264.7975117143319,197.85876879996385,230.14564321119192,263.6223436551305,219.70949858931843,297.67231697717136,203.00985492379837,204.6486062200348
20231127,297.45454839230894,198.88491938033513,248.44234956223653,241.35294474802672,242.0622184824036,328.38824455523485,227.83250293083236,240.45606517035088
20231128,295.8802714493456,197.358159071406,249.6203270486867,235.7359441408622,240.80200960253427,331.69236420886904,234.582393024619,242.08040222325937
20231129,300.15614800452414,198.89932704033242,248.63834715337936,231.95956284153004,235.5561550264812,342.32579375491997,228.26513042203985,242.67762739191312
20231130,292.52360639844886,200.6871415021905,252.11872886459443,221.68184578020643,233.47473147552344,486.8058777223826,224.84023300117232,237.09491280919852
20231201,280.71982549684924,191.10997696581003,235.8069208319822,211.28348512446874,220.00554373112905,341.07583311466806,208.6219958968347,220.27069455640884
20231202,249.10308612053643,189.77232283998012,223.5533422893408,226.12058287795992,202.19259515913478,287.78771975859354,191.70365621336458,197.8923586066443
20231203,255.97851026013896,197.3804706201165,235.7990457219623,249.67188828172434,217.82576845023016,299.4070322749934,202.42768171160608,211.65772837201408
20231204,288.5601551139118,204.4538638724538,252.97378051605133,225.7077109896782,242.6822254120675,325.8812909997376,222.03172626025793,242.84963299249014
20231205,305.2073355954112,198.8409285940111,252.1847871404086,221.80728597449908,242.4942335296738,327.37202833901864,226.93621776084407,246.53757053757053
20231206,312.05315883018255,201.93320084910349,259.004493445129,220.34189435336975,242.89145176458942,338.3525059039622,230.84693728018757,251.23289066146208
20231207,305.796736144773,195.6126191228942,252.30221892805855,218.0873709775349,237.40583081720536,328.192337969037,226.21885990621337,247.1175272603844
20231208,290.3580869284214,197.99372205410776,241.41098809468662,226.96624165148756,223.63089640152452,311.64429283652584,213.3949662954279,230.68420382706097
20231209,270.61163354338345,196.3829546994264,232.54528188261455,242.09447480267153,204.613671236945,288.11188664392546,195.40859466588512,199.67113581399295
20231210,274.60727096461466,202.224696264848,246.11479130958446,282.1632058287796,219.85442756026333,308.3429021254264,207.8907532239156,209.95443166871738
20231211,303.85222168363225,202.16742694548574,268.8245240190856,238.12064359441408,249.22937187546404,335.8537916557334,238.07026670574444,249.2196105053248
20231212,303.34651801583453,196.88089968836096,261.3911613471071,237.0672131147541,241.2449141216651,325.2215691419575,231.80011723329426,245.12363698077985
20231213,307.2975601874293,199.15288379025338,261.4776485847964,240.83418336369155,246.58337870613275,326.7981107320913,236.52974794841734,254.09605838177268
20231214,306.0215220552593,204.46849735784292,254.14865428267012,237.72422586520946,234.04608226501014,323.86014169509315,225.83470105509966,242.1627137341423
20231215,290.4700920988851,201.85560724447856,248.49497382684024,234.2636308439587,219.36964807206851,317.79223300970875,219.81876465416178,224.72595358309644
20231216,266.1417999676846,194.20735287475725,242.13957474405893,227.19143897996358,195.43087660248477,282.4505379165573,207.29623388042205,194.05295091009376
20231217,247.7930845047665,191.9482408201978,231.05498679760967,252.55166970248936,208.50363807355345,282.71828916294936,200.77308030480657,195.65815265815266
20231218,298.1814509613831,206.89146831669754,255.72492703942189,244.97947783849423,244.14745334851258,335.1878247179218,229.0572245017585,238.572489286775
20231219,282.1572790434642,192.835915270313,241.9840644832538,239.140072859745,224.6518833836559,317.7648386250328,217.50091588511137,225.6831855403284
20231220,278.23570851510743,183.81861704530058,237.2591837680085,226.71578627808137,218.03563827154383,302.4643400682236,211.9648666471278,221.3601340744198
20231221,492.663887542414,486.6438733571203,230.67832491777457,219.19945355191257,218.31208236400533,296.67320913146153,206.88599062133645,217.01709873138444
20231222,254.39886896105995,180.78636917935052,221.52295362949923,224.705343047966,201.03073800920654,281.80115455261085,194.6107121922626,198.89910475624762
20231223,234.20197123929552,182.20532044623098,209.3395098902117,227.3298117789921,184.54373112904025,260.9453686696405,185.64379396248535,173.05630277058847
20231224,227.74267248343835,187.22058624271713,213.04650947329412,227.48251366120218,183.4834925506113,260.35471004985567,186.49695926143025,169.34201705630278
20231225,247.63267086766845,187.27121629556027,212.34928429147172,222.87765634486945,189.96228282928277,275.0603516137497,186.9872508792497,176.13534727820442
20231226,252.45994506382291,196.202700871686,224.86125909111965,248.2578627808136,207.68450230163836,291.63647336657044,196.60184642438452,196.27179770036912
20231227,440.9560833737276,189.58583623142587,235.42252281465696,246.69046751669703,219.84497351878434,306.2619260036736,202.3411488862837,203.60532903390046
20231228,275.29109710777186,192.14660584436115,230.57557789410293,242.95598057073468,207.45196257981488,300.10837050642874,200.13837192262602,198.77398277398277
20231229,253.02630473420584,187.48742152567635,229.16857367860285,241.92616879174255,202.1773993961293,296.7495145631068,197.47468493552168,194.1523187237473
20231230,239.09675230247214,194.01174292037396,223.0336776763793,246.27231329690346,197.14448349255062,279.3713985830491,190.46263188745604,188.54885654885655
20231231,228.45891097107773,190.47838851000407,211.96840691156714,251.67498482088646,197.99272385289314,270.9422723694568,182.32415005861665,177.40485383342525
20240101,238.3133624171918,195.56113093356217,215.37786630842638,246.80510018214937,214.53492055635303,291.514930464445,182.9974721570926,184.77126734269592
20240102,293.17754079819036,200.14615419357753,243.14281743642007,264.3891924711597,230.7415235361085,326.0127525583836,212.47080158264947,223.7156010013153
20240103,295.39247051219905,198.2333679598934,253.22856348728402,261.52871888281726,230.92298173538583,320.3716609813697,221.84052608440797,230.89117060545632
20240104,294.0221360478268,194.8514972223477,251.03831009403808,249.00151791135397,242.75350195515517,305.4115455261086,224.44680539273153,239.46315074886505
20240105,277.38720310227825,195.22745133462806,246.17190901931718,246.25100182149362,231.73112904024154,296.7771713461034,217.6543083235639,227.23883066740208
20240106,254.59075779608983,196.7451786278849,238.64640756010562,253.55591985428052,227.99579270405386,287.43789031750197,202.90053487690503,203.569222283508
20240107,261.188754241396,203.67747617542116,246.66716079121693,277.19356405585916,229.765232886205,303.6799265284702,210.35052754982414,208.9462853748568
20240108,290.00982388107934,209.97515920690122,259.1090471116876,262.3931997571342,251.00371231995248,313.98441353975335,228.55876318874562,242.11884254741398
20240109,384.31417030214897,230.08522650286798,305.0927410015287,287.59593199757137,287.9041231500272,354.79501443190765,273.9528502344666,294.53549153549153
20240110,467.45574406204554,229.92823269048372,309.9061472182332,268.37540983606556,289.70652873335644,374.5294673314091,278.95002930832356,297.68004582290297
20240111,387.03448052997254,222.94480827424235,299.3481725112336,268.01657559198543,282.8332920853339,370.02183154027813,272.04429220398595,330.9481946624804
20240112,355.8584262401034,217.45336705659184,280.95918840042617,270.0016393442623,267.5217541949215,358.48176331671476,260.7205084994138,272.83177054605625
20240113,343.2845693973178,214.6845670927239,261.9860100986705,293.0799635701275,246.6210463792506,321.2868538441354,232.6081110785463,235.9397513683228
20240114,365.17246728065925,227.71938936814055,276.81136795293463,352.73964784456587,263.00197990397464,334.6635003935975,242.114046014068,245.80364037506894
20240115,443.2543221845209,233.63217560182466,301.8391161347107,369.2473588342441,285.9096668811563,361.17843085804253,271.9093640093787,288.0441681870253
20240116,426.6871546291808,228.62508468452194,309.67763005512575,341.27383120825743,288.67861208731375,374.8708475465757,277.50864595545136,299.19351690780263
20240117,387.78416545483924,228.63971816991102,306.28563487284015,302.4004250151791,285.95763005494234,365.5219627394385,278.37741793669403,301.3580126437269
20240118,392.2808854419131,231.46086445959983,312.92263862509844,317.52143290831816,291.5176953917735,377.02744686434005,284.65401524032825,308.85981585981585
20240119,425.9931814509614,230.60905108170363,305.5456061518507,318.18172434729814,279.9846557441964,370.4986092889005,276.41603165298943,317.3567397853112
20240120,342.35669736629507,221.84905830811616,274.6476119886969,320.4555555555556,243.2086323813295,329.10800314877986,240.02121189917938,243.44202129916417
20240121,325.3539828728389,239.55991147644642,291.68230879696114,382.7218579234973,257.2479829728258,351.0906848596169,253.97827520515827,254.91968263396834
20240122,384.3326547099693,241.32112370714964,315.51984990966787,344.6114146933819,292.3728654160273,396.88281290999737,285.1733953692849,310.7780134922992
20240123,383.2109872354177,239.79820242988123,320.54217816278316,351.2353369763206,298.6390140078206,387.2368932038835,293.3565723915592,316.666977809835
20240124,399.6323153982873,236.68836095930627,317.92671515263817,345.1294474802672,298.76429243181707,386.70543164523747,298.79986078546307,315.549917264203
20240125,382.6819518500566,233.62065850684252,310.78922499652566,361.3952641165756,287.88952135821415,387.13172395696665,289.3280334114889,309.90283847426707
20240126,419.06165777993215,226.49207352874757,287.52582572844767,334.41517911353975,261.53031727961195,355.0939910784571,260.1851553341149,274.0361491790063
20240127,358.10066246566487,215.50733932523372,267.81210913976,294.7832422586521,236.83408404692372,322.6095512988717,234.2443947831184,237.72281386567101
20240128,361.66521247374374,236.87127952666998,283.8184555519526,370.35537340619305,260.7104390437064,341.8803463657833,250.07924237983588,248.56205184776613
20240129,490.2986265955728,246.25211146741339,333.13151433733265,377.68136004857314,315.79537692421917,391.7841511414327,308.10587631887455,317.32763375620516
20240130,439.9138471481661,247.09416918838355,343.51026080511417,306.9630236794171,317.9048161164184,394.70522172658093,312.7236225087925,330.6915864058721
20240131,482.1760866052674,240.17420170723997,317.62352341687125,283.7163327261688,292.29594614661187,365.6244030438205,289.5236298358734,312.01022529593956
20240201,359.6723864921635,215.37310871234362,273.7978876175476,248.73139040680024,255.26416868781865,334.7928102860142,246.37510990621337,266.5327761042047
20240202,298.1720794958798,207.27126146063864,251.06869875387966,259.8832422586521,235.95891699252587,308.24901600629755,228.9112690504103,243.14964572107428
20240203,266.28605590563905,208.7715098685696,232.56283874554128,270.4907710989678,210.71934861159235,292.40388349514564,207.69468053927315,203.15567058424202
20240204,275.0349329455486,226.2435752676031,250.75675174873766,275.7924104432301,228.04994307776073,325.480241406455,220.29396248534584,220.93126564555135
20240205,307.5314590402327,240.5815907140599,268.47852874415156,262.6439587128112,310.10577636984607,344.1359748097612,240.80744431418523,260.2207985065128
20240206,299.75905639037,216.5382774039113,262.41321165516285,248.34171220400728,244.18556650002475,337.0226712149042,238.00465269636578,255.40133225847512
20240207,299.9693650024237,214.85411679689264,266.09825357854265,249.9808743169399,243.11201306736623,356.58058252427185,237.42376172332942,256.88052102337815
20240208,296.4266925189853,209.60905108170363,263.8458794644925,243.60704310868246,247.2126416868782,330.2087116242456,239.9020369284877,248.73745173745175
20240209,276.74806915495236,197.9205094620839,248.56214388289249,246.91657559198543,219.80765232886205,308.6038834951456,216.96699150058618,227.84080784080783
20240210,243.28204879625142,198.64238290953435,233.102144809376,268.2900425015179,194.23808345295254,283.77974284964574,194.4754176436108,193.6986295557724
20240211,258.49972531911453,217.3562621381148,246.54606939361653,316.49307832422585,203.13849428302728,301.6643925478877,202.2953546307151,202.88747931605076
20240212,305.2594603328486,232.2274061695497,263.97660629082316,417.7869459623558,230.95302677820126,323.73828391498296,226.38445193434936,244.07395307395308
20240213,310.15372434965263,209.23192267738585,259.02552462129984,260.6050394656952,232.77201405731822,320.0764103909735,233.93358001172334,248.7599813314099
20240214,290.7959605752141,199.32261415473556,256.6959281048779,247.01086824529446,230.93005989209524,318.9687221201784,229.7095911488863,240.0300394586109
20240215,300.98510260138954,206.0502235671379,264.9894844119146,239.08239222829386,235.49190714250358,327.5141957491472,230.74109759671748,248.58415715558573
20240216,314.16328970754563,212.60634117700195,254.68346690137582,252.66745598057074,235.7621640350443,340.8527420624508,224.36954132473622,290.000594000594
20240217,272.00539667151395,212.52319226773858,238.00940380784732,261.8707346690953,236.27847349403555,320.11692469168196,204.21259525205159,211.99070813356528
20240218,291.34254322184523,240.1030215437424,272.540510492426,296.79477838494233,293.6104538929862,380.07205457885067,235.40101113716295,275.4320930035216
